"","par_name","par.est","par.se","tstat","category","format","brand"
"531","compprice","-0.716111221460264","1.47864533615985",-0.484302221734968,"Yogurt","supermarket","Fjällfil"
"532","campaign","0.454708610179594","0.0785695811087008",5.78733657177713,"Yogurt","supermarket","Fjällfil"
"533","ethat","-0.743855569501626","0.0686370166956722",-10.8375276973326,"Yogurt","supermarket","Fjällfil"
"534","holiday","-0.186310684963768","0.0844424793282964",-2.20636208749186,"Yogurt","supermarket","Fjällfil"
"535","cop_price","0.0510769796897851","0.0959627032983456",0.53225865814751,"Yogurt","supermarket","Fjällfil"
"536","cop_compprice","-0.0374573050875305","0.0608641727827591",-0.61542453261011,"Yogurt","supermarket","Fjällfil"
"537","model_SE","0.162380664916141","0.0186245613317328",8.71863030886394,"Yogurt","supermarket","Fjällfil"
"538","constant","-0.1267513376131","0.0602526762863736",-2.10366319681248,"Yogurt","hypermarket","Danonino"
"539","price_elas","-1.12847008138501","0.376281171291078",-2.99900757062347,"Yogurt","hypermarket","Danonino"
"540","hgap_gain_slope","-1.00480290625473","0.769934155965756",-1.30505043641605,"Yogurt","hypermarket","Danonino"
"541","hgap_gain_threshold","-0.266291323445914","4.89667274957549",-0.0543820951622711,"Yogurt","hypermarket","Danonino"
"542","hgap_loss_slope","-5.61163509687716","0.85016391493799",-6.60065076660713,"Yogurt","hypermarket","Danonino"
"543","hgap_loss_threshold","0.207064737846476","0.0130372718004428",15.8825205929544,"Yogurt","hypermarket","Danonino"
"544","compprice","0.142912146563722","0.663688793436538",0.215330058269829,"Yogurt","hypermarket","Danonino"
"545","campaign","0.0140083344273754","0.0435135290173045",0.321930552261219,"Yogurt","hypermarket","Danonino"
"546","ethat","-0.715206046863175","0.0789474114797355",-9.05927165258302,"Yogurt","hypermarket","Danonino"
"547","holiday","0.0771936291325656","0.0543445955160584",1.42044721097897,"Yogurt","hypermarket","Danonino"
"548","cop_price","0.0950893809957803","0.0395104635979604",2.40668856643558,"Yogurt","hypermarket","Danonino"
"549","cop_compprice","-0.016864170857284","0.0358571942119558",-0.470314848328568,"Yogurt","hypermarket","Danonino"
"550","model_SE","0.0660456014927396","0.00757191598731546",8.72244245754704,"Yogurt","hypermarket","Danonino"
"551","constant","0.200785542649386","0.151299664130572",1.32707196544804,"Yogurt","hypermarket","Skånemejerier"
"552","price_elas","-4.33297016281503","1.80012716121599",-2.40703560068951,"Yogurt","hypermarket","Skånemejerier"
"553","hgap_gain_slope","-1.09287419188593","1.70977414183861",-0.639192139559851,"Yogurt","hypermarket","Skånemejerier"
"554","hgap_gain_threshold","-0.112482238056577","0.0266798160156158",-4.21600501258107,"Yogurt","hypermarket","Skånemejerier"
"555","hgap_loss_slope","2.61860851334416","2.17468412113196",1.20413281538154,"Yogurt","hypermarket","Skånemejerier"
"556","hgap_loss_threshold","0.00640008615788547","0.0416612250494811",0.153622130657082,"Yogurt","hypermarket","Skånemejerier"
"557","compprice","0.204048500709093","1.04484250552469",0.195291155968646,"Yogurt","hypermarket","Skånemejerier"
"558","campaign","-0.109949004101031","0.150394357321351",-0.73107133844191,"Yogurt","hypermarket","Skånemejerier"
"559","ethat","-0.485234934896587","0.0682493095239437",-7.10974130406921,"Yogurt","hypermarket","Skånemejerier"
"560","holiday","-0.0830488220957648","0.0854832076303706",-0.971522061442382,"Yogurt","hypermarket","Skånemejerier"
"561","cop_price","0.373580690306052","0.206518817298894",1.80894261933221,"Yogurt","hypermarket","Skånemejerier"
"562","cop_compprice","0.0597337578084357","0.0535623612138955",1.11521890474349,"Yogurt","hypermarket","Skånemejerier"
"563","model_SE","0.154405036824995","0.0177099100835681",8.71856695468249,"Yogurt","hypermarket","Skånemejerier"
"564","constant","-0.123352142736822","0.0629751270270437",-1.95874384951777,"Yogurt","hypermarket","Gefleortens"
"565","price_elas","-0.276859997236136","0.393950676460388",-0.702778326778618,"Yogurt","hypermarket","Gefleortens"
"566","compprice","-0.682254864267725","1.4116635075681",-0.483298506060455,"Yogurt","hypermarket","Gefleortens"
"567","campaign","0.199922186328883","0.0889466749123377",2.24766340648392,"Yogurt","hypermarket","Gefleortens"
"568","ethat","-1.11869800121651","0.0816704239378737",-13.697712675858,"Yogurt","hypermarket","Gefleortens"
"569","holiday","0.1090370879176","0.11096754916858",0.982603371296889,"Yogurt","hypermarket","Gefleortens"
"570","cop_price","-0.0384652146782028","0.0852044097498908",-0.451446290058386,"Yogurt","hypermarket","Gefleortens"
"571","cop_compprice","-0.00865894588185327","0.0728858139848771",-0.118801525405889,"Yogurt","hypermarket","Gefleortens"
"572","constant","-0.0367481778743966","0.0520384736876473",-0.706173245875191,"Yogurt","hypermarket","Tiger"
"573","price_elas","-1.03150127499964","0.358590757297967",-2.87654172341794,"Yogurt","hypermarket","Tiger"
"574","compprice","-0.623024096925288","0.865511994311216",-0.719833001761111,"Yogurt","hypermarket","Tiger"
"575","campaign","0.00392132240853303","0.0562629291252943",0.069696378583498,"Yogurt","hypermarket","Tiger"
"576","ethat","-0.704202776828672","0.0866268316104592",-8.12915310114664,"Yogurt","hypermarket","Tiger"
"577","holiday","0.0785509127008348","0.0698937458599618",1.1238618238922,"Yogurt","hypermarket","Tiger"
"578","cop_price","0.0291058202024261","0.0500485110212512",0.581552170254724,"Yogurt","hypermarket","Tiger"
"579","cop_compprice","0.024928037164601","0.0454923348725952",0.547961260603877,"Yogurt","hypermarket","Tiger"
"580","constant","-0.449581835317899","0.106797007495369",-4.20968570057915,"Yogurt","supermarket","Activia"
"581","price_elas","-1.90184026420246","0.324112509542664",-5.86783974147136,"Yogurt","supermarket","Activia"
"582","compprice","-1.6357706273774","1.553647488896",-1.05285828289129,"Yogurt","supermarket","Activia"
"583","campaign","0.526271087285822","0.0864374069632853",6.08846454069773,"Yogurt","supermarket","Activia"
"584","ethat","-0.495682226833723","0.061857777309908",-8.01325635013283,"Yogurt","supermarket","Activia"
"585","holiday","0.0482174571533379","0.0895474047701339",0.538457337508675,"Yogurt","supermarket","Activia"
"586","cop_price","0.0779458859221697","0.0529299929933352",1.47262226035028,"Yogurt","supermarket","Activia"
"587","cop_compprice","0.0904487097316109","0.0626548986699584",1.44360156430959,"Yogurt","supermarket","Activia"
