"","vecka","brand","format","totalvolume","totalvalue","LL","avgpricebefore","avgfinalprice","avgdiscount","totalnonpricecampaign","totalpricecampaign","nonpricecampaign","pricecampaign","depth","nondepth","avgcompLL","avgcomppricebefore","avgcompfinalprice","avgcompdiscount","totalvolume1","totalvalue1","LL1","avgfinalprice1","avgpricebefore1","avgdiscount1","nondepth1","avgcompLL1","avgcompfinalprice1","avgcomppricebefore1","avgcompdiscount1","dlogtotalvolume","dlogavgfinalprice","dlogavgpricebefore","dlognondepth","dlogLL","dlogavgcompLL","dlogavgcompfinalprice","cop_finalprice","cop_avgcompfinalprice","cop_logfinalprice","cop_logavgcompfinalprice","hgap","cgap","holiday","trend","campaign"
"215",201521,"Ramlösa",3,63,597.47,20,9.58095238095238,9.48365079365079,0.0973015873015873,40,100,1,1,0.0101557322730285,0.989844267726972,25.6345002753059,17.4742077897377,17.4155937689715,0.0586140207662636,45,568.8,17,12.64,12.7222222222222,0.0822222222222222,0.99353711790393,20.6194578807077,20.5754377867361,20.686762334294,0.111324547557873,0.336472236621213,-0.287297041770124,-0.283573245155914,-0.00369285017695864,0.162518929497775,0.217703923903644,-0.166732025444611,-1.13976081019282,0.723621325174215,-1.13976081019282,0.723621325174215,-0.287297041770124,-0.455450619745888,1,73,1
"217",201522,"Ramlösa",3,59,775.7,15,13.2050847457627,13.1474576271186,0.0576271186440678,0,45,0,1,0.00436400975484533,0.995635990245155,25.3781155775586,12.482391751774,11.8632254616698,0.619166290104146,63,597.47,20,9.48365079365079,9.58095238095238,0.0973015873015873,0.989844267726972,25.6345002753059,17.4155937689715,17.4742077897377,0.0586140207662636,-0.0655972824858129,0.326659056642519,0.320824962928932,0.00579172251818316,-0.287682072451781,-0.0100518999949797,-0.383922680548049,0.143411865809806,-0.93288917320597,0.143411865809806,-0.93288917320597,0.326659056642519,0.108253203953529,0,74,1
"221",201523,"Ramlösa",3,87,966.55,20,12.164367816092,11.1097701149425,1.05459770114943,0,320,0,1,0.08669564395729,0.91330435604271,26.856367018578,14.957206727441,14.7550683450392,0.202138382401822,59,775.7,15,13.1474576271186,13.2050847457627,0.0576271186440678,0.995635990245155,25.3781155775586,11.8632254616698,12.482391751774,0.619166290104146,0.388370674748864,-0.16840349187799,-0.0820909559859984,-0.0823316342024447,0.287682072451781,0.0566157145446886,0.218143322426235,-0.542144016429635,0,-0.542144016429635,0,-0.16840349187799,-0.247053971208628,1,75,1
"225",201524,"Ramlösa",3,59,726.9,18,12.3745762711864,12.3203389830509,0.0542372881355932,0,90,0,1,0.00438296123818655,0.995617038761813,33.9787821216241,17.0351283314665,16.7942467956672,0.240881535799298,87,966.55,20,11.1097701149425,12.164367816092,1.05459770114943,0.91330435604271,26.856367018578,14.7550683450392,14.957206727441,0.202138382401822,-0.388370674748864,0.103426560871753,0.0171330597112256,0.0823126827191034,-0.105360515657826,0.235233348815041,0.129449734744075,-0.148967919030165,0.535787730055642,-0.148967919030165,0.535787730055642,0.103426560871753,-0.266395264226473,0,76,1
"226",201525,"Ramlösa",3,73,822.18,20,12.0780821917808,11.2627397260274,0.815342465753425,60,260,1,1,0.0675059544062606,0.932494045593739,27.7953608077342,16.0148236223912,15.7302808128564,0.284542809534808,59,726.9,18,12.3203389830509,12.3745762711864,0.0542372881355932,0.995617038761813,33.9787821216241,16.7942467956672,17.0351283314665,0.240881535799298,0.212921997242671,-0.0897515645470972,-0.0242516462117304,-0.063122993168074,0.105360515657826,-0.200867145214913,-0.0654488061522369,-0.491875983048047,0.238615804628421,-0.491875983048047,0.238615804628421,-0.0897515645470972,-0.284008984962153,1,77,1
"229",201526,"Ramlösa",3,44,623.16,16,14.4681818181818,14.1627272727273,0.305454545454545,0,128,0,1,0.0211121583411876,0.978887841658812,30.8242228627647,16.9547106669859,16.2206818724564,0.734028794529519,73,822.18,20,11.2627397260274,12.0780821917808,0.815342465753425,0.932494045593739,27.7953608077342,15.7302808128564,16.0148236223912,0.284542809534808,-0.50626980723013,0.229113765688193,0.180559459985141,0.0463937960650731,-0.22314355131421,0.103431708116497,0.0306995178282059,0.341860150088413,0.359396830291548,0.341860150088413,0.359396830291548,0.229113765688193,-0.12687226196228,0,78,1
"233",201527,"Ramlösa",3,62,842.17,19,13.658064516129,13.5833870967742,0.0746774193548387,0,76,0,1,0.00546764289088333,0.994532357109117,30.8715643810803,21.5746138585425,21.4313350094858,0.143278849056702,44,623.16,16,14.1627272727273,14.4681818181818,0.305454545454545,0.978887841658812,30.8242228627647,16.2206818724564,16.9547106669859,0.734028794529519,0.342944751126831,-0.0417661646703116,-0.057621726714113,0.0156445154503042,0.171850256926659,0.00153467618202674,0.278567017038707,0.232963854271372,1.90317630536715,0.232963854271372,1.90317630536715,-0.0417661646703116,-0.366190342749904,0,79,1
"237",201528,"Ramlösa",3,37,508.18,16,13.7648648648649,13.7345945945946,0.0302702702702703,0,48,0,1,0.00219909679952877,0.997800903200471,28.9768044598031,20.8374893106665,20.5252094451076,0.312279865558905,62,842.17,19,13.5833870967742,13.658064516129,0.0746774193548387,0.994532357109117,30.8715643810803,21.4313350094858,21.5746138585425,0.143278849056702,-0.516216472400867,0.0110702938269633,0.00778916703071619,0.00326854609135452,-0.171850256926659,-0.0633398499247622,-0.0432002441581707,0.249942806252822,1.59977222403837,0.249942806252822,1.59977222403837,0.0110702938269633,-0.330842658082187,0,80,1
"239",201529,"Ramlösa",3,81,866.19,21,11.8506172839506,10.6937037037037,1.15691358024691,0,210,0,1,0.0976247525783936,0.902375247421606,26.8395640352358,18.9550324546894,18.8280738823664,0.12695857232307,37,508.18,16,13.7345945945946,13.7648648648649,0.0302702702702703,0.997800903200471,28.9768044598031,20.5252094451076,20.8374893106665,0.312279865558905,0.783531242028215,-0.250262673519074,-0.149739363549282,-0.0954256557788647,0.271933715483642,-0.0766185948520897,-0.0863048120766239,-0.737980472204168,1.15034938037601,-0.737980472204168,1.15034938037601,-0.250262673519074,-0.432034111905679,0,81,1
"241",201530,"Ramlösa",3,42,455.74,15,10.9952380952381,10.8509523809524,0.144285714285714,0,75,0,1,0.0131225638804677,0.986877436119532,24.1851512723666,16.9492674253118,16.8240852354378,0.125182189874018,81,866.19,21,10.6937037037037,11.8506172839506,1.15691358024691,0.902375247421606,26.8395640352358,18.8280738823664,18.9550324546894,0.12695857232307,-0.656779536389071,0.0145977238170478,-0.0749176790600261,0.0845021886979258,-0.336472236621213,-0.104138207816478,-0.112537542911984,-0.667604687259214,0.554922942702654,-0.667604687259214,0.554922942702654,0.0145977238170478,-0.355034628682443,0,82,1
"244",201531,"Ramlösa",3,43,546.79,14,12.8767441860465,12.7160465116279,0.160697674418605,0,56,0,1,0.0124796821383421,0.987520317861658,25.3205652802809,13.7763563915892,13.5626995451888,0.213656846400428,42,455.74,15,10.8509523809524,10.9952380952381,0.144285714285714,0.986877436119532,24.1851512723666,16.8240852354378,16.9492674253118,0.125182189874018,0.023530497410194,0.158611847586024,0.157960629498333,0.000642881742125678,-0.0689928714869517,0.0458780614157348,-0.215488160486207,0.038488443242923,-0.324427985615907,0.038488443242923,-0.324427985615907,0.158611847586024,-0.0624251116630528,0,83,1
"249",201532,"Ramlösa",3,35,472,15,13.5,13.4857142857143,0.0142857142857143,0,15,0,1,0.00105820105820106,0.998941798941799,27.8783637595647,19.2578114392687,19.1596154541064,0.098195985162374,43,546.79,14,12.7160465116279,12.8767441860465,0.160697674418605,0.987520317861658,25.3205652802809,13.5626995451888,13.7763563915892,0.213656846400428,-0.205852054204149,0.0587662233295259,0.0472667773090238,0.011421481080141,0.0689928714869517,0.0962339730164521,0.345481357894582,0.227319336112519,1.28908533566586,0.227319336112519,1.28908533566586,0.0587662233295259,-0.296138572404178,0,84,1
"252",201533,"Ramlösa",3,55,622.4,16,11.4454545454545,11.3163636363636,0.129090909090909,0,64,0,1,0.0112787926926132,0.988721207307387,34.0401294418438,22.2839033336648,22.1300937153196,0.153809618345186,35,472,15,13.4857142857143,13.5,0.0142857142857143,0.998941798941799,27.8783637595647,19.1596154541064,19.2578114392687,0.098195985162374,0.451985123743058,-0.175381136464431,-0.165097017192452,-0.0102205916344121,0.0645385211375711,0.19968921084855,0.144133686721309,-0.473348013943155,2.01542966170684,-0.473348013943155,2.01542966170684,-0.175381136464431,-0.488643664055979,0,85,1
"254",201534,"Ramlösa",3,54,678.7,20,12.7518518518519,12.5685185185185,0.183333333333333,0,60,0,1,0.0143769968051118,0.985623003194888,29.426392160306,16.515811958452,16.2490292041364,0.266782754315639,55,622.4,16,11.3163636363636,11.4454545454545,0.129090909090909,0.988721207307387,34.0401294418438,22.1300937153196,22.2839033336648,0.153809618345186,-0.0183491386681967,0.104945369513727,0.108083836088218,-0.00309820411249861,0.22314355131421,-0.145648142150215,-0.308905223110393,-0.0329879329374028,0.365266770316778,-0.0329879329374028,0.365266770316778,0.104945369513727,-0.22650649705774,0,86,1
"256",201535,"Ramlösa",3,36,464.17,14,12.9555555555556,12.8936111111111,0.0619444444444444,0,28,0,1,0.00478130360205832,0.995218696397942,22.9468648903484,11.5028842271836,11.1878747413509,0.315009485832658,54,678.7,20,12.5685185185185,12.7518518518519,0.183333333333333,0.985623003194888,29.426392160306,16.2490292041364,16.515811958452,0.266782754315639,-0.405465108108165,0.0255367688345411,0.0158481922400235,0.00959569320305353,-0.356674943938732,-0.248710643097033,-0.373202586233666,0.0660118123758406,-1.32790187175583,0.0660118123758406,-1.32790187175583,0.0255367688345411,0.15246294843253,0,87,1
