"","vecka","brand","format","totalvolume","totalvalue","LL","avgpricebefore","avgfinalprice","avgdiscount","totalnonpricecampaign","totalpricecampaign","nonpricecampaign","pricecampaign","depth","nondepth","avgcompLL","avgcomppricebefore","avgcompfinalprice","avgcompdiscount","totalvolume1","totalvalue1","LL1","avgfinalprice1","avgpricebefore1","avgdiscount1","nondepth1","avgcompLL1","avgcompfinalprice1","avgcomppricebefore1","avgcompdiscount1","dlogtotalvolume","dlogavgfinalprice","dlogavgpricebefore","dlognondepth","dlogLL","dlogavgcompLL","dlogavgcompfinalprice","cop_finalprice","cop_avgcompfinalprice","cop_logfinalprice","cop_logavgcompfinalprice","hgap","cgap","holiday","trend","campaign"
"248",201532,"Loka",3,107,2148.46,31,20.1803738317757,20.0790654205607,0.101308411214953,0,279,0,1,0.00502014541749641,0.994979854582504,12.785877020056,13.7099316603206,13.6663820349032,0.0435496254174615,79,1119.61,28,14.1722784810127,14.4189873417721,0.246708860759494,0.982890000877886,12.5566466200919,11.9717995541354,12.0938399733014,0.122040419166028,0.303380981994884,0.348389914043886,0.336164636180035,0.0120898537046176,0.101782694309942,0.018091067424101,0.132385104143422,1.39744198282478,-0.295589151263063,1.39744198282478,-0.295589151263063,0.348389914043886,0.469230508065701,0,84,1
"251",201533,"Loka",3,123,2839.12,37,23.2577235772358,23.0822764227642,0.175447154471545,0,481,0,1,0.00754360820778132,0.992456391792219,14.8273634762184,12.9761688888524,12.8975368847242,0.0786320041281873,107,2148.46,31,20.0790654205607,20.1803738317757,0.101308411214953,0.994979854582504,12.785877020056,13.6663820349032,13.7099316603206,0.0435496254174615,0.139355520910511,0.139387317672019,0.141926734119678,-0.00252346279028492,0.176930708159078,0.148133153246894,-0.0579025971371601,2.16091696214492,-0.529453017544789,2.16091696214492,-0.529453017544789,0.139387317672019,0.789665470939866,0,85,1
"253",201534,"Loka",3,132,2244.96,32,17.3015151515152,17.0072727272727,0.294242424242424,0,512,0,1,0.0170067431473859,0.982993256852614,17.8663919561729,12.4155945656237,12.2611167994109,0.154477766212825,123,2839.12,37,23.0822764227642,23.2577235772358,0.175447154471545,0.992456391792219,14.8273634762184,12.8975368847242,12.9761688888524,0.0786320041281873,0.0706175672139535,-0.305424008552322,-0.295843195057381,-0.0094631349396046,-0.145182009844498,0.186447046486107,-0.0506033346711345,0.812217801499913,-0.723621325174215,0.812217801499913,-0.723621325174215,-0.305424008552322,0.38709001843045,0,86,1
"258",201535,"Loka",3,91,1009.31,26,11.4274725274725,11.0913186813187,0.336153846153846,0,234,0,1,0.0294162900278873,0.970583709972113,12.3875087575899,12.5981671456881,12.4857592691749,0.112407876513202,132,2244.96,32,17.0072727272727,17.3015151515152,0.294242424242424,0.982993256852614,17.8663919561729,12.2611167994109,12.4155945656237,0.154477766212825,-0.371942416069521,-0.427478358523504,-0.41477375153184,-0.0124095468805013,-0.207639364778244,-0.366232797077326,0.0181557170973896,-0.548522282698098,-0.640373472827029,-0.548522282698098,-0.640373472827029,-0.427478358523504,-0.111682482241893,0,87,1
"261",201536,"Loka",3,99,1839.3,24,19.3040404040404,18.5787878787879,0.725252525252525,0,312,0,1,0.0375699858720109,0.962430014127989,14.1716726738753,11.787986880553,11.4617239761788,0.326262904374138,91,1009.31,26,11.0913186813187,11.4274725274725,0.336153846153846,0.970583709972113,12.3875087575899,12.4857592691749,12.5981671456881,0.112407876513202,0.08426034361774,0.51585779176635,0.524294094211009,-0.00815369584412362,-0.0800427076735364,0.134556483432427,-0.0855756021999725,1.08863292937689,-1.15034938037601,1.08863292937689,-1.15034938037601,0.51585779176635,0.620941833654398,0,88,1
"263",201537,"Loka",3,79,1498.68,24,19.2164556962025,18.9706329113924,0.245822784810127,0,216,0,1,0.0127923061721889,0.987207693827811,15.3665549046338,11.3745139839195,10.200014649631,1.17449933428853,99,1839.3,24,18.5787878787879,19.3040404040404,0.725252525252525,0.962430014127989,14.1716726738753,11.4617239761788,11.787986880553,0.326262904374138,-0.225671997667568,0.0208716538938103,-0.00454744188869816,0.0247776796998219,0,0.0809482982325171,-0.116623977666516,1.20534491953753,-2.22151958833784,1.20534491953753,-2.22151958833784,0.0208716538938103,0.859863300498179,0,89,1
"267",201538,"Loka",3,69,1237.07,27,18.1898550724638,17.9285507246377,0.261304347826087,0,297,0,1,0.014365389212015,0.985634610787985,11.2019239255141,11.8550138473887,11.628294151597,0.226719695791711,79,1498.68,24,18.9706329113924,19.2164556962025,0.245822784810127,0.987207693827811,15.3665549046338,10.200014649631,11.3745139839195,1.17449933428853,-0.135341347869762,-0.0564976924811993,-0.0549029544025066,-0.00157308303982606,0.117783035656383,-0.316107845678252,0.131052122684117,1.00314796766253,-1.03080647990229,1.00314796766253,-1.03080647990229,-0.0564976924811993,0.541804024812648,0,90,1
"269",201539,"Loka",3,142,2068.35,30,15.8366197183099,14.5658450704225,1.27077464788732,0,630,0,1,0.0802427961579509,0.919757203842049,11.1948318293683,10.5302385089711,10.4854863717056,0.0447521372655641,69,1237.07,27,17.9285507246377,18.1898550724638,0.261304347826087,0.985634610787985,11.2019239255141,11.628294151597,11.8550138473887,0.226719695791711,0.721720553004001,-0.207715045360174,-0.13853906307808,-0.0658774069459359,0.105360515657826,-0.000633314615777536,-0.103449228551113,0.400760461851093,-1.97519860622955,0.400760461851093,-1.97519860622955,-0.207715045360174,0.389143484056931,0,91,1
"272",201540,"Loka",3,86,1277.45,24,15.2023255813954,14.8540697674419,0.348255813953488,0,312,0,1,0.0229080618020499,0.97709193819795,15.7408317652932,15.0413790627823,14.9390109520717,0.102368110710591,142,2068.35,30,14.5658450704225,15.8366197183099,1.27077464788732,0.919757203842049,11.1948318293683,10.4854863717056,10.5302385089711,0.0447521372655641,-0.501479761347754,0.019594476760556,-0.0408765470659391,0.0573347343559011,-0.22314355131421,0.340805857642947,0.353983925518849,0.448893102610007,0.0770340075465876,0.448893102610007,0.0770340075465876,0.019594476760556,-0.00568586400413856,0,92,1
"276",201541,"Loka",3,67,1387.66,21,20.8253731343284,20.7113432835821,0.114029850746269,0,84,0,1,0.00547552497670752,0.994524475023292,9.85699417152373,11.365595949984,11.3318314734114,0.0337644765725532,86,1277.45,24,14.8540697674419,15.2023255813954,0.348255813953488,0.97709193819795,15.7408317652932,14.9390109520717,15.0413790627823,0.102368110710591,-0.249654676862542,0.332407648781484,0.314723690582073,0.0174325368253423,-0.133531392624523,-0.468076814259778,-0.276360266064419,1.56143540936185,-1.26424988511952,1.56143540936185,-1.26424988511952,0.332407648781484,0.827713669425673,0,93,1
"279",201542,"Loka",3,66,1127.44,26,17.4,17.0824242424242,0.317575757575758,0,286,0,1,0.0182514803204458,0.981748519679554,19.2886990235497,11.5619520659018,10.226525452648,1.33542661325375,67,1387.66,21,20.7113432835821,20.8253731343284,0.114029850746269,0.994524475023292,9.85699417152373,11.3318314734114,11.365595949984,0.0337644765725532,-0.0150378773645405,-0.192631422039809,-0.179701899286711,-0.0127759553437383,0.213574100298059,0.67133811021257,-0.10263083079056,0.827604115393382,-2.16091696214492,0.827604115393382,-2.16091696214492,-0.192631422039809,0.670403532609505,0,94,1
"281",201543,"Loka",3,70,1431.79,25,20.9142857142857,20.4541428571429,0.460142857142857,0,350,0,1,0.0220013661202186,0.977998633879781,11.00812595226,11.7110462163535,11.6567056035212,0.054340612832233,66,1127.44,26,17.0824242424242,17.4,0.317575757575758,0.981748519679554,19.2886990235497,10.226525452648,11.5619520659018,1.33542661325375,0.0588405000229342,0.180135333815833,0.183962246251414,-0.00374988579977265,-0.0392207131532816,-0.560885658582816,0.130896723384998,1.49098698380782,-0.985127588334746,1.49098698380782,-0.985127588334746,0.180135333815833,0.75471042615712,0,95,1
"283",201544,"Loka",3,98,1791.03,31,18.634693877551,18.2758163265306,0.358877551020408,0,496,0,1,0.0192585697075895,0.98074143029241,11.3848933795009,10.9969504063485,10.8750016363263,0.121948770022222,70,1431.79,25,20.4541428571429,20.9142857142857,0.460142857142857,0.977998633879781,11.00812595226,11.6567056035212,11.7110462163535,0.054340612832233,0.336472236621213,-0.11260677300405,-0.115407346960231,0.00274279641262898,0.215111379616946,0.0336536114645054,-0.069414875267872,1.05927691708243,-1.58031350884975,1.05927691708243,-1.58031350884975,-0.11260677300405,0.680534581758866,1,96,1
"288",201545,"Loka",3,85,1260.55,28,15.0411764705882,14.83,0.211176470588235,0,308,0,1,0.0140398904966758,0.985960109503324,11.7572588067944,10.6467874774376,10.6335150276327,0.0132724498049575,98,1791.03,31,18.2758163265306,18.634693877551,0.358877551020408,0.98074143029241,11.3848933795009,10.8750016363263,10.9969504063485,0.121948770022222,-0.142316222180256,-0.208926517518773,-0.214233567270742,0.00521867921091379,-0.101782694309942,0.0321834861652368,-0.0224559192266365,0.442821657596511,-1.93793151085283,0.442821657596511,-1.93793151085283,-0.208926517518773,0.394647015729246,0,97,1
"291",201546,"Loka",3,81,1255.47,25,15.7518518518519,15.4996296296296,0.252222222222222,0,250,0,1,0.0160122266635316,0.983987773336468,17.2259099878748,12.0199819066204,10.9561110523848,1.06387085423552,85,1260.55,28,14.83,15.0411764705882,0.211176470588235,0.985960109503324,11.7572588067944,10.6335150276327,10.6467874774376,0.0132724498049575,-0.0482021018178775,0.0441639726272691,0.0461663980143343,-0.00197233616685588,-0.113328685307003,0.381943824349681,0.0298865793507885,0.600391105653359,-1.49098698380782,0.600391105653359,-1.49098698380782,0.0441639726272691,0.414701763748167,0,98,1
